signal,evenement_id,ticker,date,sens,secteur,intensite
regulation,2026-12273,CVX,2026-06-18,standard,Energy,1.0
regulation,2026-12273,COP,2026-06-18,standard,Energy,1.0
regulation,2026-12273,SLB,2026-06-18,standard,Energy,1.0
regulation,2026-12273,EOG,2026-06-18,standard,Energy,1.0
regulation,2026-12277,BA,2026-06-18,standard,Industrials,1.0
regulation,2026-12277,CAT,2026-06-18,standard,Industrials,1.0
regulation,2026-12277,GE,2026-06-18,standard,Industrials,1.0
regulation,2026-12277,LMT,2026-06-18,standard,Industrials,1.0
regulation,2026-12277,RTX,2026-06-18,standard,Industrials,1.0
regulation,2026-12273,BA,2026-06-18,standard,Industrials,1.0
regulation,2026-12273,CAT,2026-06-18,standard,Industrials,1.0
regulation,2026-12273,GE,2026-06-18,standard,Industrials,1.0
regulation,2026-12273,LMT,2026-06-18,standard,Industrials,1.0
regulation,2026-12273,RTX,2026-06-18,standard,Industrials,1.0
regulation,2026-12376,GOOGL,2026-06-18,standard,Communication Services,1.0
regulation,2026-12376,META,2026-06-18,standard,Communication Services,1.0
regulation,2026-12376,NFLX,2026-06-18,standard,Communication Services,1.0
regulation,2026-12376,T,2026-06-18,standard,Communication Services,1.0
regulation,2026-12376,VZ,2026-06-18,standard,Communication Services,1.0
regulation,2026-12460,UNH,2026-06-22,standard,Health Care,1.0
regulation,2026-12460,JNJ,2026-06-22,standard,Health Care,1.0
regulation,2026-12460,LLY,2026-06-22,standard,Health Care,1.0
regulation,2026-12460,PFE,2026-06-22,standard,Health Care,1.0
regulation,2026-12460,MRK,2026-06-22,standard,Health Care,1.0
regulation,2026-12449,UNH,2026-06-22,standard,Health Care,1.0
regulation,2026-12449,JNJ,2026-06-22,standard,Health Care,1.0
regulation,2026-12449,LLY,2026-06-22,standard,Health Care,1.0
regulation,2026-12449,PFE,2026-06-22,standard,Health Care,1.0
regulation,2026-12449,MRK,2026-06-22,standard,Health Care,1.0
regulation,2026-12445,UNH,2026-06-22,standard,Health Care,1.0
regulation,2026-12445,JNJ,2026-06-22,standard,Health Care,1.0
regulation,2026-12445,LLY,2026-06-22,standard,Health Care,1.0
regulation,2026-12445,PFE,2026-06-22,standard,Health Care,1.0
regulation,2026-12445,MRK,2026-06-22,standard,Health Care,1.0
regulation,2026-12444,UNH,2026-06-22,standard,Health Care,1.0
regulation,2026-12444,JNJ,2026-06-22,standard,Health Care,1.0
regulation,2026-12444,LLY,2026-06-22,standard,Health Care,1.0
regulation,2026-12444,PFE,2026-06-22,standard,Health Care,1.0
regulation,2026-12444,MRK,2026-06-22,standard,Health Care,1.0
regulation,2026-12443,UNH,2026-06-22,standard,Health Care,1.0
regulation,2026-12443,JNJ,2026-06-22,standard,Health Care,1.0
regulation,2026-12443,LLY,2026-06-22,standard,Health Care,1.0
regulation,2026-12443,PFE,2026-06-22,standard,Health Care,1.0
regulation,2026-12443,MRK,2026-06-22,standard,Health Care,1.0
regulation,2026-12426,UNH,2026-06-22,standard,Health Care,1.0
regulation,2026-12426,JNJ,2026-06-22,standard,Health Care,1.0
regulation,2026-12426,LLY,2026-06-22,standard,Health Care,1.0
regulation,2026-12426,PFE,2026-06-22,standard,Health Care,1.0
regulation,2026-12426,MRK,2026-06-22,standard,Health Care,1.0
regulation,2026-12417,UNH,2026-06-22,standard,Health Care,1.0
regulation,2026-12417,JNJ,2026-06-22,standard,Health Care,1.0
regulation,2026-12417,LLY,2026-06-22,standard,Health Care,1.0
regulation,2026-12417,PFE,2026-06-22,standard,Health Care,1.0
regulation,2026-12417,MRK,2026-06-22,standard,Health Care,1.0
regulation,2026-12460,JPM,2026-06-22,standard,Financials,1.0
regulation,2026-12460,BAC,2026-06-22,standard,Financials,1.0
regulation,2026-12460,WFC,2026-06-22,standard,Financials,1.0
regulation,2026-12460,GS,2026-06-22,standard,Financials,1.0
regulation,2026-12460,MS,2026-06-22,standard,Financials,1.0
regulation,2026-12481,XOM,2026-06-22,standard,Energy,1.0
regulation,2026-12481,CVX,2026-06-22,standard,Energy,1.0
regulation,2026-12481,COP,2026-06-22,standard,Energy,1.0
regulation,2026-12481,SLB,2026-06-22,standard,Energy,1.0
regulation,2026-12481,EOG,2026-06-22,standard,Energy,1.0
regulation,2026-12426,XOM,2026-06-22,standard,Energy,1.0
regulation,2026-12426,CVX,2026-06-22,standard,Energy,1.0
regulation,2026-12426,COP,2026-06-22,standard,Energy,1.0
regulation,2026-12426,SLB,2026-06-22,standard,Energy,1.0
regulation,2026-12426,EOG,2026-06-22,standard,Energy,1.0
regulation,2026-12424,XOM,2026-06-22,standard,Energy,1.0
regulation,2026-12424,CVX,2026-06-22,standard,Energy,1.0
regulation,2026-12424,COP,2026-06-22,standard,Energy,1.0
regulation,2026-12424,SLB,2026-06-22,standard,Energy,1.0
regulation,2026-12424,EOG,2026-06-22,standard,Energy,1.0
regulation,2026-12415,XOM,2026-06-22,standard,Energy,1.0
regulation,2026-12415,CVX,2026-06-22,standard,Energy,1.0
regulation,2026-12415,COP,2026-06-22,standard,Energy,1.0
regulation,2026-12415,SLB,2026-06-22,standard,Energy,1.0
regulation,2026-12415,EOG,2026-06-22,standard,Energy,1.0
regulation,2026-12510,GOOGL,2026-06-22,standard,Communication Services,1.0
regulation,2026-12510,META,2026-06-22,standard,Communication Services,1.0
regulation,2026-12510,NFLX,2026-06-22,standard,Communication Services,1.0
regulation,2026-12510,T,2026-06-22,standard,Communication Services,1.0
regulation,2026-12510,VZ,2026-06-22,standard,Communication Services,1.0
regulation,2026-12460,GOOGL,2026-06-22,standard,Communication Services,1.0
regulation,2026-12460,META,2026-06-22,standard,Communication Services,1.0
regulation,2026-12460,NFLX,2026-06-22,standard,Communication Services,1.0
regulation,2026-12460,T,2026-06-22,standard,Communication Services,1.0
regulation,2026-12460,VZ,2026-06-22,standard,Communication Services,1.0
regulation,2026-12543,UNH,2026-06-23,standard,Health Care,1.0
regulation,2026-12543,JNJ,2026-06-23,standard,Health Care,1.0
regulation,2026-12543,LLY,2026-06-23,standard,Health Care,1.0
regulation,2026-12543,PFE,2026-06-23,standard,Health Care,1.0
regulation,2026-12543,MRK,2026-06-23,standard,Health Care,1.0
regulation,2026-12560,UNH,2026-06-23,standard,Health Care,1.0
regulation,2026-12560,JNJ,2026-06-23,standard,Health Care,1.0
regulation,2026-12560,LLY,2026-06-23,standard,Health Care,1.0
regulation,2026-12560,PFE,2026-06-23,standard,Health Care,1.0
regulation,2026-12560,MRK,2026-06-23,standard,Health Care,1.0
regulation,2026-12559,UNH,2026-06-23,standard,Health Care,1.0
regulation,2026-12559,JNJ,2026-06-23,standard,Health Care,1.0
regulation,2026-12559,LLY,2026-06-23,standard,Health Care,1.0
regulation,2026-12559,PFE,2026-06-23,standard,Health Care,1.0
regulation,2026-12559,MRK,2026-06-23,standard,Health Care,1.0
regulation,2026-12566,JPM,2026-06-23,standard,Financials,1.0
regulation,2026-12566,BAC,2026-06-23,standard,Financials,1.0
regulation,2026-12566,WFC,2026-06-23,standard,Financials,1.0
regulation,2026-12566,GS,2026-06-23,standard,Financials,1.0
regulation,2026-12566,MS,2026-06-23,standard,Financials,1.0
regulation,2026-12560,JPM,2026-06-23,standard,Financials,1.0
regulation,2026-12560,BAC,2026-06-23,standard,Financials,1.0
regulation,2026-12560,WFC,2026-06-23,standard,Financials,1.0
regulation,2026-12560,GS,2026-06-23,standard,Financials,1.0
regulation,2026-12560,MS,2026-06-23,standard,Financials,1.0
regulation,2026-12559,JPM,2026-06-23,standard,Financials,1.0
regulation,2026-12559,BAC,2026-06-23,standard,Financials,1.0
regulation,2026-12559,WFC,2026-06-23,standard,Financials,1.0
regulation,2026-12559,GS,2026-06-23,standard,Financials,1.0
regulation,2026-12559,MS,2026-06-23,standard,Financials,1.0
regulation,2026-12542,JPM,2026-06-23,standard,Financials,1.0
regulation,2026-12542,BAC,2026-06-23,standard,Financials,1.0
regulation,2026-12542,WFC,2026-06-23,standard,Financials,1.0
regulation,2026-12542,GS,2026-06-23,standard,Financials,1.0
regulation,2026-12542,MS,2026-06-23,standard,Financials,1.0
regulation,2026-12543,XOM,2026-06-23,standard,Energy,1.0
regulation,2026-12543,CVX,2026-06-23,standard,Energy,1.0
regulation,2026-12543,COP,2026-06-23,standard,Energy,1.0
regulation,2026-12543,SLB,2026-06-23,standard,Energy,1.0
regulation,2026-12543,EOG,2026-06-23,standard,Energy,1.0
regulation,2026-12644,XOM,2026-06-23,standard,Energy,1.0
regulation,2026-12644,CVX,2026-06-23,standard,Energy,1.0
regulation,2026-12644,COP,2026-06-23,standard,Energy,1.0
regulation,2026-12644,SLB,2026-06-23,standard,Energy,1.0
regulation,2026-12644,EOG,2026-06-23,standard,Energy,1.0
regulation,2026-12551,XOM,2026-06-23,standard,Energy,1.0
regulation,2026-12551,CVX,2026-06-23,standard,Energy,1.0
regulation,2026-12551,COP,2026-06-23,standard,Energy,1.0
regulation,2026-12551,SLB,2026-06-23,standard,Energy,1.0
regulation,2026-12551,EOG,2026-06-23,standard,Energy,1.0
regulation,2026-12591,BA,2026-06-23,standard,Industrials,1.0
regulation,2026-12591,CAT,2026-06-23,standard,Industrials,1.0
regulation,2026-12591,GE,2026-06-23,standard,Industrials,1.0
regulation,2026-12591,LMT,2026-06-23,standard,Industrials,1.0
regulation,2026-12591,RTX,2026-06-23,standard,Industrials,1.0
regulation,2026-12645,GOOGL,2026-06-23,standard,Communication Services,1.0
regulation,2026-12645,META,2026-06-23,standard,Communication Services,1.0
regulation,2026-12645,NFLX,2026-06-23,standard,Communication Services,1.0
regulation,2026-12645,T,2026-06-23,standard,Communication Services,1.0
regulation,2026-12645,VZ,2026-06-23,standard,Communication Services,1.0
regulation,2026-12578,GOOGL,2026-06-23,standard,Communication Services,1.0
regulation,2026-12578,META,2026-06-23,standard,Communication Services,1.0
regulation,2026-12578,NFLX,2026-06-23,standard,Communication Services,1.0
regulation,2026-12578,T,2026-06-23,standard,Communication Services,1.0
regulation,2026-12578,VZ,2026-06-23,standard,Communication Services,1.0
regulation,2026-12576,GOOGL,2026-06-23,standard,Communication Services,1.0
regulation,2026-12576,META,2026-06-23,standard,Communication Services,1.0
regulation,2026-12576,NFLX,2026-06-23,standard,Communication Services,1.0
regulation,2026-12576,T,2026-06-23,standard,Communication Services,1.0
regulation,2026-12576,VZ,2026-06-23,standard,Communication Services,1.0
regulation,2026-12561,GOOGL,2026-06-23,standard,Communication Services,1.0
regulation,2026-12561,META,2026-06-23,standard,Communication Services,1.0
regulation,2026-12561,NFLX,2026-06-23,standard,Communication Services,1.0
regulation,2026-12561,T,2026-06-23,standard,Communication Services,1.0
regulation,2026-12561,VZ,2026-06-23,standard,Communication Services,1.0
regulation,2026-12560,GOOGL,2026-06-23,standard,Communication Services,1.0
regulation,2026-12560,META,2026-06-23,standard,Communication Services,1.0
regulation,2026-12560,NFLX,2026-06-23,standard,Communication Services,1.0
regulation,2026-12560,T,2026-06-23,standard,Communication Services,1.0
regulation,2026-12560,VZ,2026-06-23,standard,Communication Services,1.0
regulation,2026-12559,GOOGL,2026-06-23,standard,Communication Services,1.0
regulation,2026-12559,META,2026-06-23,standard,Communication Services,1.0
regulation,2026-12559,NFLX,2026-06-23,standard,Communication Services,1.0
regulation,2026-12559,T,2026-06-23,standard,Communication Services,1.0
regulation,2026-12559,VZ,2026-06-23,standard,Communication Services,1.0
regulation,2026-12547,GOOGL,2026-06-23,significant,Communication Services,2.0
regulation,2026-12547,META,2026-06-23,significant,Communication Services,2.0
regulation,2026-12547,NFLX,2026-06-23,significant,Communication Services,2.0
regulation,2026-12547,T,2026-06-23,significant,Communication Services,2.0
regulation,2026-12547,VZ,2026-06-23,significant,Communication Services,2.0
regulation,2026-12560,AMZN,2026-06-23,standard,Consumer Discretionary,1.0
regulation,2026-12560,TSLA,2026-06-23,standard,Consumer Discretionary,1.0
regulation,2026-12560,HD,2026-06-23,standard,Consumer Discretionary,1.0
regulation,2026-12560,MCD,2026-06-23,standard,Consumer Discretionary,1.0
regulation,2026-12560,NKE,2026-06-23,standard,Consumer Discretionary,1.0
regulation,2026-12559,AMZN,2026-06-23,standard,Consumer Discretionary,1.0
regulation,2026-12559,TSLA,2026-06-23,standard,Consumer Discretionary,1.0
regulation,2026-12559,HD,2026-06-23,standard,Consumer Discretionary,1.0
regulation,2026-12559,MCD,2026-06-23,standard,Consumer Discretionary,1.0
regulation,2026-12559,NKE,2026-06-23,standard,Consumer Discretionary,1.0
regulation,2026-12670,AAPL,2026-06-24,standard,Information Technology,1.0
regulation,2026-12670,MSFT,2026-06-24,standard,Information Technology,1.0
regulation,2026-12670,NVDA,2026-06-24,standard,Information Technology,1.0
regulation,2026-12670,AVGO,2026-06-24,standard,Information Technology,1.0
regulation,2026-12670,AMD,2026-06-24,standard,Information Technology,1.0
regulation,2026-12669,AAPL,2026-06-24,standard,Information Technology,1.0
regulation,2026-12669,MSFT,2026-06-24,standard,Information Technology,1.0
regulation,2026-12669,NVDA,2026-06-24,standard,Information Technology,1.0
regulation,2026-12669,AVGO,2026-06-24,standard,Information Technology,1.0
regulation,2026-12669,AMD,2026-06-24,standard,Information Technology,1.0
regulation,2026-12670,UNH,2026-06-24,standard,Health Care,1.0
regulation,2026-12670,JNJ,2026-06-24,standard,Health Care,1.0
regulation,2026-12670,LLY,2026-06-24,standard,Health Care,1.0
regulation,2026-12670,PFE,2026-06-24,standard,Health Care,1.0
regulation,2026-12670,MRK,2026-06-24,standard,Health Care,1.0
regulation,2026-12669,UNH,2026-06-24,standard,Health Care,1.0
regulation,2026-12669,JNJ,2026-06-24,standard,Health Care,1.0
regulation,2026-12669,LLY,2026-06-24,standard,Health Care,1.0
regulation,2026-12669,PFE,2026-06-24,standard,Health Care,1.0
regulation,2026-12669,MRK,2026-06-24,standard,Health Care,1.0
regulation,2026-12654,UNH,2026-06-24,standard,Health Care,1.0
regulation,2026-12654,JNJ,2026-06-24,standard,Health Care,1.0
regulation,2026-12654,LLY,2026-06-24,standard,Health Care,1.0
regulation,2026-12654,PFE,2026-06-24,standard,Health Care,1.0
regulation,2026-12654,MRK,2026-06-24,standard,Health Care,1.0
regulation,2026-12749,UNH,2026-06-24,standard,Health Care,1.0
regulation,2026-12749,JNJ,2026-06-24,standard,Health Care,1.0
regulation,2026-12749,LLY,2026-06-24,standard,Health Care,1.0
regulation,2026-12749,PFE,2026-06-24,standard,Health Care,1.0
regulation,2026-12749,MRK,2026-06-24,standard,Health Care,1.0
regulation,2026-12700,UNH,2026-06-24,standard,Health Care,1.0
regulation,2026-12700,JNJ,2026-06-24,standard,Health Care,1.0
regulation,2026-12700,LLY,2026-06-24,standard,Health Care,1.0
regulation,2026-12700,PFE,2026-06-24,standard,Health Care,1.0
regulation,2026-12700,MRK,2026-06-24,standard,Health Care,1.0
regulation,2026-12692,UNH,2026-06-24,standard,Health Care,1.0
regulation,2026-12692,JNJ,2026-06-24,standard,Health Care,1.0
regulation,2026-12692,LLY,2026-06-24,standard,Health Care,1.0
regulation,2026-12692,PFE,2026-06-24,standard,Health Care,1.0
regulation,2026-12692,MRK,2026-06-24,standard,Health Care,1.0
regulation,2026-12653,UNH,2026-06-24,standard,Health Care,1.0
regulation,2026-12653,JNJ,2026-06-24,standard,Health Care,1.0
regulation,2026-12653,LLY,2026-06-24,standard,Health Care,1.0
regulation,2026-12653,PFE,2026-06-24,standard,Health Care,1.0
regulation,2026-12653,MRK,2026-06-24,standard,Health Care,1.0
regulation,2026-12750,JPM,2026-06-24,standard,Financials,1.0
regulation,2026-12750,BAC,2026-06-24,standard,Financials,1.0
regulation,2026-12750,WFC,2026-06-24,standard,Financials,1.0
regulation,2026-12750,GS,2026-06-24,standard,Financials,1.0
regulation,2026-12750,MS,2026-06-24,standard,Financials,1.0
regulation,2026-12734,JPM,2026-06-24,significant,Financials,2.0
regulation,2026-12734,BAC,2026-06-24,significant,Financials,2.0
regulation,2026-12734,WFC,2026-06-24,significant,Financials,2.0
regulation,2026-12734,GS,2026-06-24,significant,Financials,2.0
regulation,2026-12734,MS,2026-06-24,significant,Financials,2.0
regulation,2026-12692,JPM,2026-06-24,standard,Financials,1.0
regulation,2026-12692,BAC,2026-06-24,standard,Financials,1.0
regulation,2026-12692,WFC,2026-06-24,standard,Financials,1.0
regulation,2026-12692,GS,2026-06-24,standard,Financials,1.0
regulation,2026-12692,MS,2026-06-24,standard,Financials,1.0
regulation,2026-12750,XOM,2026-06-24,standard,Energy,1.0
regulation,2026-12750,CVX,2026-06-24,standard,Energy,1.0
regulation,2026-12750,COP,2026-06-24,standard,Energy,1.0
regulation,2026-12750,SLB,2026-06-24,standard,Energy,1.0
regulation,2026-12750,EOG,2026-06-24,standard,Energy,1.0
regulation,2026-12738,XOM,2026-06-24,significant,Energy,2.0
regulation,2026-12738,CVX,2026-06-24,significant,Energy,2.0
regulation,2026-12738,COP,2026-06-24,significant,Energy,2.0
regulation,2026-12738,SLB,2026-06-24,significant,Energy,2.0
regulation,2026-12738,EOG,2026-06-24,significant,Energy,2.0
regulation,2026-12734,XOM,2026-06-24,significant,Energy,2.0
regulation,2026-12734,CVX,2026-06-24,significant,Energy,2.0
regulation,2026-12734,COP,2026-06-24,significant,Energy,2.0
regulation,2026-12734,SLB,2026-06-24,significant,Energy,2.0
regulation,2026-12734,EOG,2026-06-24,significant,Energy,2.0
regulation,2026-12712,XOM,2026-06-24,standard,Energy,1.0
regulation,2026-12712,CVX,2026-06-24,standard,Energy,1.0
regulation,2026-12712,COP,2026-06-24,standard,Energy,1.0
regulation,2026-12712,SLB,2026-06-24,standard,Energy,1.0
regulation,2026-12712,EOG,2026-06-24,standard,Energy,1.0
regulation,2026-12749,XOM,2026-06-24,standard,Energy,1.0
regulation,2026-12749,CVX,2026-06-24,standard,Energy,1.0
regulation,2026-12749,COP,2026-06-24,standard,Energy,1.0
regulation,2026-12749,SLB,2026-06-24,standard,Energy,1.0
regulation,2026-12749,EOG,2026-06-24,standard,Energy,1.0
regulation,2026-12767,GOOGL,2026-06-24,standard,Communication Services,1.0
regulation,2026-12767,META,2026-06-24,standard,Communication Services,1.0
regulation,2026-12767,NFLX,2026-06-24,standard,Communication Services,1.0
regulation,2026-12767,T,2026-06-24,standard,Communication Services,1.0
regulation,2026-12767,VZ,2026-06-24,standard,Communication Services,1.0
regulation,2026-12766,GOOGL,2026-06-24,standard,Communication Services,1.0
regulation,2026-12766,META,2026-06-24,standard,Communication Services,1.0
regulation,2026-12766,NFLX,2026-06-24,standard,Communication Services,1.0
regulation,2026-12766,T,2026-06-24,standard,Communication Services,1.0
regulation,2026-12766,VZ,2026-06-24,standard,Communication Services,1.0
regulation,2026-12738,GOOGL,2026-06-24,significant,Communication Services,2.0
regulation,2026-12738,META,2026-06-24,significant,Communication Services,2.0
regulation,2026-12738,NFLX,2026-06-24,significant,Communication Services,2.0
regulation,2026-12738,T,2026-06-24,significant,Communication Services,2.0
regulation,2026-12738,VZ,2026-06-24,significant,Communication Services,2.0
regulation,2026-12734,GOOGL,2026-06-24,significant,Communication Services,2.0
regulation,2026-12734,META,2026-06-24,significant,Communication Services,2.0
regulation,2026-12734,NFLX,2026-06-24,significant,Communication Services,2.0
regulation,2026-12734,T,2026-06-24,significant,Communication Services,2.0
regulation,2026-12734,VZ,2026-06-24,significant,Communication Services,2.0
regulation,2026-12692,GOOGL,2026-06-24,standard,Communication Services,1.0
regulation,2026-12692,META,2026-06-24,standard,Communication Services,1.0
regulation,2026-12692,NFLX,2026-06-24,standard,Communication Services,1.0
regulation,2026-12692,T,2026-06-24,standard,Communication Services,1.0
regulation,2026-12692,VZ,2026-06-24,standard,Communication Services,1.0
regulation,2026-12749,AMZN,2026-06-24,standard,Consumer Discretionary,1.0
regulation,2026-12749,TSLA,2026-06-24,standard,Consumer Discretionary,1.0
regulation,2026-12749,HD,2026-06-24,standard,Consumer Discretionary,1.0
regulation,2026-12749,MCD,2026-06-24,standard,Consumer Discretionary,1.0
regulation,2026-12749,NKE,2026-06-24,standard,Consumer Discretionary,1.0
regulation,2026-12855,UNH,2026-06-25,standard,Health Care,1.0
regulation,2026-12855,JNJ,2026-06-25,standard,Health Care,1.0
regulation,2026-12855,LLY,2026-06-25,standard,Health Care,1.0
regulation,2026-12855,PFE,2026-06-25,standard,Health Care,1.0
regulation,2026-12855,MRK,2026-06-25,standard,Health Care,1.0
regulation,2026-12856,JPM,2026-06-25,standard,Financials,1.0
regulation,2026-12856,BAC,2026-06-25,standard,Financials,1.0
regulation,2026-12856,WFC,2026-06-25,standard,Financials,1.0
regulation,2026-12856,GS,2026-06-25,standard,Financials,1.0
regulation,2026-12856,MS,2026-06-25,standard,Financials,1.0
regulation,2026-12794,JPM,2026-06-25,standard,Financials,1.0
regulation,2026-12794,BAC,2026-06-25,standard,Financials,1.0
regulation,2026-12794,WFC,2026-06-25,standard,Financials,1.0
regulation,2026-12794,GS,2026-06-25,standard,Financials,1.0
regulation,2026-12794,MS,2026-06-25,standard,Financials,1.0
regulation,2026-12787,JPM,2026-06-25,significant,Financials,2.0
regulation,2026-12787,BAC,2026-06-25,significant,Financials,2.0
regulation,2026-12787,WFC,2026-06-25,significant,Financials,2.0
regulation,2026-12787,GS,2026-06-25,significant,Financials,2.0
regulation,2026-12787,MS,2026-06-25,significant,Financials,2.0
regulation,2026-12862,XOM,2026-06-25,standard,Energy,1.0
regulation,2026-12862,CVX,2026-06-25,standard,Energy,1.0
regulation,2026-12862,COP,2026-06-25,standard,Energy,1.0
regulation,2026-12862,SLB,2026-06-25,standard,Energy,1.0
regulation,2026-12862,EOG,2026-06-25,standard,Energy,1.0
regulation,2026-12792,XOM,2026-06-25,standard,Energy,1.0
regulation,2026-12792,CVX,2026-06-25,standard,Energy,1.0
regulation,2026-12792,COP,2026-06-25,standard,Energy,1.0
regulation,2026-12792,SLB,2026-06-25,standard,Energy,1.0
regulation,2026-12792,EOG,2026-06-25,standard,Energy,1.0
regulation,2026-12861,GOOGL,2026-06-25,standard,Communication Services,1.0
regulation,2026-12861,META,2026-06-25,standard,Communication Services,1.0
regulation,2026-12861,NFLX,2026-06-25,standard,Communication Services,1.0
regulation,2026-12861,T,2026-06-25,standard,Communication Services,1.0
regulation,2026-12861,VZ,2026-06-25,standard,Communication Services,1.0
regulation,2026-12787,GOOGL,2026-06-25,significant,Communication Services,2.0
regulation,2026-12787,META,2026-06-25,significant,Communication Services,2.0
regulation,2026-12787,NFLX,2026-06-25,significant,Communication Services,2.0
regulation,2026-12787,T,2026-06-25,significant,Communication Services,2.0
regulation,2026-12787,VZ,2026-06-25,significant,Communication Services,2.0
regulation,2026-12935,UNH,2026-06-26,standard,Health Care,1.0
regulation,2026-12935,JNJ,2026-06-26,standard,Health Care,1.0
regulation,2026-12935,LLY,2026-06-26,standard,Health Care,1.0
regulation,2026-12935,PFE,2026-06-26,standard,Health Care,1.0
regulation,2026-12935,MRK,2026-06-26,standard,Health Care,1.0
regulation,2026-12925,UNH,2026-06-26,standard,Health Care,1.0
regulation,2026-12925,JNJ,2026-06-26,standard,Health Care,1.0
regulation,2026-12925,LLY,2026-06-26,standard,Health Care,1.0
regulation,2026-12925,PFE,2026-06-26,standard,Health Care,1.0
regulation,2026-12925,MRK,2026-06-26,standard,Health Care,1.0
regulation,2026-13003,UNH,2026-06-26,standard,Health Care,1.0
regulation,2026-13003,JNJ,2026-06-26,standard,Health Care,1.0
regulation,2026-13003,LLY,2026-06-26,standard,Health Care,1.0
regulation,2026-13003,PFE,2026-06-26,standard,Health Care,1.0
regulation,2026-13003,MRK,2026-06-26,standard,Health Care,1.0
regulation,2026-12989,UNH,2026-06-26,standard,Health Care,1.0
regulation,2026-12989,JNJ,2026-06-26,standard,Health Care,1.0
regulation,2026-12989,LLY,2026-06-26,standard,Health Care,1.0
regulation,2026-12989,PFE,2026-06-26,standard,Health Care,1.0
regulation,2026-12989,MRK,2026-06-26,standard,Health Care,1.0
regulation,2026-12924,UNH,2026-06-26,standard,Health Care,1.0
regulation,2026-12924,JNJ,2026-06-26,standard,Health Care,1.0
regulation,2026-12924,LLY,2026-06-26,standard,Health Care,1.0
regulation,2026-12924,PFE,2026-06-26,standard,Health Care,1.0
regulation,2026-12924,MRK,2026-06-26,standard,Health Care,1.0
regulation,2026-12913,UNH,2026-06-26,standard,Health Care,1.0
regulation,2026-12913,JNJ,2026-06-26,standard,Health Care,1.0
regulation,2026-12913,LLY,2026-06-26,standard,Health Care,1.0
regulation,2026-12913,PFE,2026-06-26,standard,Health Care,1.0
regulation,2026-12913,MRK,2026-06-26,standard,Health Care,1.0
regulation,2026-12905,UNH,2026-06-26,standard,Health Care,1.0
regulation,2026-12905,JNJ,2026-06-26,standard,Health Care,1.0
regulation,2026-12905,LLY,2026-06-26,standard,Health Care,1.0
regulation,2026-12905,PFE,2026-06-26,standard,Health Care,1.0
regulation,2026-12905,MRK,2026-06-26,standard,Health Care,1.0
regulation,2026-12904,UNH,2026-06-26,standard,Health Care,1.0
regulation,2026-12904,JNJ,2026-06-26,standard,Health Care,1.0
regulation,2026-12904,LLY,2026-06-26,standard,Health Care,1.0
regulation,2026-12904,PFE,2026-06-26,standard,Health Care,1.0
regulation,2026-12904,MRK,2026-06-26,standard,Health Care,1.0
regulation,2026-12903,UNH,2026-06-26,standard,Health Care,1.0
regulation,2026-12903,JNJ,2026-06-26,standard,Health Care,1.0
regulation,2026-12903,LLY,2026-06-26,standard,Health Care,1.0
regulation,2026-12903,PFE,2026-06-26,standard,Health Care,1.0
regulation,2026-12903,MRK,2026-06-26,standard,Health Care,1.0
regulation,2026-12902,UNH,2026-06-26,standard,Health Care,1.0
regulation,2026-12902,JNJ,2026-06-26,standard,Health Care,1.0
regulation,2026-12902,LLY,2026-06-26,standard,Health Care,1.0
regulation,2026-12902,PFE,2026-06-26,standard,Health Care,1.0
regulation,2026-12902,MRK,2026-06-26,standard,Health Care,1.0
regulation,2026-12901,UNH,2026-06-26,standard,Health Care,1.0
regulation,2026-12901,JNJ,2026-06-26,standard,Health Care,1.0
regulation,2026-12901,LLY,2026-06-26,standard,Health Care,1.0
regulation,2026-12901,PFE,2026-06-26,standard,Health Care,1.0
regulation,2026-12901,MRK,2026-06-26,standard,Health Care,1.0
regulation,2026-12900,UNH,2026-06-26,standard,Health Care,1.0
regulation,2026-12900,JNJ,2026-06-26,standard,Health Care,1.0
regulation,2026-12900,LLY,2026-06-26,standard,Health Care,1.0
regulation,2026-12900,PFE,2026-06-26,standard,Health Care,1.0
regulation,2026-12900,MRK,2026-06-26,standard,Health Care,1.0
regulation,2026-12899,UNH,2026-06-26,standard,Health Care,1.0
regulation,2026-12899,JNJ,2026-06-26,standard,Health Care,1.0
regulation,2026-12899,LLY,2026-06-26,standard,Health Care,1.0
regulation,2026-12899,PFE,2026-06-26,standard,Health Care,1.0
regulation,2026-12899,MRK,2026-06-26,standard,Health Care,1.0
regulation,2026-12989,JPM,2026-06-26,standard,Financials,1.0
regulation,2026-12989,BAC,2026-06-26,standard,Financials,1.0
regulation,2026-12989,WFC,2026-06-26,standard,Financials,1.0
regulation,2026-12989,GS,2026-06-26,standard,Financials,1.0
regulation,2026-12989,MS,2026-06-26,standard,Financials,1.0
regulation,2026-12935,XOM,2026-06-26,standard,Energy,1.0
regulation,2026-12935,CVX,2026-06-26,standard,Energy,1.0
regulation,2026-12935,COP,2026-06-26,standard,Energy,1.0
regulation,2026-12935,SLB,2026-06-26,standard,Energy,1.0
regulation,2026-12935,EOG,2026-06-26,standard,Energy,1.0
regulation,2026-12922,XOM,2026-06-26,standard,Energy,1.0
regulation,2026-12922,CVX,2026-06-26,standard,Energy,1.0
regulation,2026-12922,COP,2026-06-26,standard,Energy,1.0
regulation,2026-12922,SLB,2026-06-26,standard,Energy,1.0
